Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789668347,500,,Aggregated,147.600000,0.000000,670,1500,3500,4100,5100,5500,6300,6500,6800,6900,6900,7991,0,670,1727.983521974785,3.7283999990904704,6892.434999994293,12407.654861719435
1789668348,500,,Aggregated,144.000000,0.000000,660,1500,3500,4100,5000,5500,6300,6500,6800,6900,6900,8139,0,660,1716.5547297580154,3.7283999990904704,6892.434999994293,12361.182454847032
1789668349,500,,Aggregated,141.700000,0.000000,660,1500,3400,4000,5000,5500,6300,6500,6800,6900,6900,8266,0,660,1712.9617742318533,3.7283999990904704,6892.434999994293,12404.308492620372
1789668350,500,,Aggregated,135.400000,0.000000,650,1500,3300,3900,5000,5500,6300,6500,6800,6900,6900,8433,0,650,1706.9785949959112,3.7283999990904704,6892.434999994293,12449.799478240247
1789668351,500,,Aggregated,135.600000,0.000000,650,1500,3200,3800,5000,5500,6300,6500,6800,6900,6900,8616,0,650,1698.3696300604201,3.7283999990904704,6892.434999994293,12496.220171773444
1789668352,500,,Aggregated,137.500000,0.000000,650,1800,3200,3800,5000,5500,6300,6500,6800,6900,6900,8784,0,650,1693.7365832081691,3.7283999990904704,6892.434999994293,12617.38308287796
1789668353,500,,Aggregated,142.800000,0.000000,650,1800,3100,3800,5000,5400,6300,6500,6800,6900,6900,8908,0,650,1682.511162550582,3.7283999990904704,6892.434999994293,12603.490121239336
1789668354,500,,Aggregated,146.000000,0.000000,640,1700,3100,3700,5000,5400,6300,6500,6800,6900,6900,9038,0,640,1672.926642122215,3.7283999990904704,6892.434999994293,12580.085417127682
1789668355,500,,Aggregated,151.600000,0.000000,640,1600,3100,3700,5000,5400,6200,6500,6800,6900,6900,9162,0,640,1665.1833283781484,3.7283999990904704,6892.434999994293,12561.355380921197
1789668356,500,,Aggregated,152.700000,0.000000,640,1800,3100,3700,4900,5400,6200,6500,6800,6900,6900,9288,0,640,1664.2531093562195,3.7283999990904704,6892.434999994293,12596.4112833764
1789668357,500,,Aggregated,146.600000,0.000000,650,1800,3100,3700,4900,5400,6200,6500,6800,6900,6900,9453,0,650,1667.2236448429703,3.7283999990904704,6892.434999994293,12650.8078916746
1789668358,500,,Aggregated,148.200000,0.000000,640,1900,3100,3600,4900,5400,6200,6500,6800,6900,6900,9602,0,640,1668.035192022554,3.7283999990904704,6892.434999994293,12690.842532805666
1789668359,500,,Aggregated,141.800000,0.000000,640,2000,3200,3600,4800,5400,6200,6500,6800,6900,6900,9748,0,640,1666.8659945938193,3.7283999990904704,6892.434999994293,12706.965121050473
1789668360,500,,Aggregated,148.300000,0.000000,640,2100,3100,3600,4800,5400,6200,6500,6800,6900,6900,9887,0,640,1665.0090560332342,3.7283999990904704,6892.434999994293,12743.541114594922
1789668361,500,,Aggregated,146.400000,0.000000,630,2000,3100,3600,4800,5400,6200,6500,6700,6800,6900,10025,0,630,1657.8980943242475,3.7283999990904704,6892.434999994293,12714.40668329177
1789668362,500,,Aggregated,148.000000,0.000000,640,2100,3100,3600,4700,5400,6200,6500,6700,6800,6900,10172,0,640,1657.1763398643877,3.7283999990904704,6892.434999994293,12747.43147856862
1789668363,500,,Aggregated,142.400000,0.000000,630,2100,3100,3600,4700,5400,6200,6500,6700,6800,6900,10288,0,630,1652.1929599242396,3.7283999990904704,6892.434999994293,12720.75369362364
1789668364,500,,Aggregated,138.300000,0.000000,630,2100,3200,3600,4600,5400,6100,6500,6700,6800,6900,10435,0,630,1653.7149201342165,3.7283999990904704,6892.434999994293,12760.534547196934
1789668365,500,,Aggregated,136.600000,0.000000,630,2100,3200,3500,4600,5400,6100,6500,6700,6800,6900,10595,0,630,1655.8758830297827,3.7283999990904704,6892.434999994293,12813.976687116565
1789668366,500,,Aggregated,138.800000,0.000000,630,2100,3200,3500,4600,5400,6100,6500,6700,6800,6900,10755,0,630,1655.705857043289,3.7283999990904704,6892.434999994293,12861.12180381218
1789668367,500,,Aggregated,139.800000,0.000000,630,2200,3200,3500,4600,5400,6100,6500,6700,6800,6900,10917,0,630,1651.0073188147444,3.7283999990904704,6892.434999994293,12908.659155445635
1789668368,500,,Aggregated,145.000000,0.000000,620,2200,3100,3500,4600,5300,6100,6400,6700,6800,6900,11052,0,620,1643.7368562704062,3.7283999990904704,6892.434999994293,12910.416123778501
1789668369,500,,Aggregated,146.400000,0.000000,620,2200,3100,3500,4500,5300,6100,6400,6700,6800,6900,11199,0,620,1637.074752719037,3.7283999990904704,6892.434999994293,12917.540316099652
1789668370,500,,Aggregated,144.000000,0.000000,620,2200,3100,3500,4500,5300,6000,6400,6700,6800,6900,11337,0,620,1632.9115071095084,3.7283999990904704,6892.434999994293,12930.861691805592
1789668371,500,,Aggregated,144.000000,0.000000,610,2200,3100,3500,4500,5300,6000,6400,6700,6800,6900,11493,0,610,1628.0717830592976,3.7283999990904704,6892.434999994293,12932.386496128078
1789668372,500,,Aggregated,144.600000,0.000000,610,2300,3100,3400,4500,5300,6000,6400,6700,6800,6900,11654,0,610,1627.3024139351742,3.7283999990904704,6892.434999994293,12978.912905440193
1789668373,500,,Aggregated,144.900000,0.000000,610,2300,3000,3400,4500,5300,5900,6400,6700,6800,6900,11796,0,610,1625.3833217870913,3.7283999990904704,6892.434999994293,13012.78984401492
1789668374,500,,Aggregated,147.500000,0.000000,610,2300,3000,3400,4500,5300,5900,6400,6700,6800,6900,11940,0,610,1620.5665439698898,3.7283999990904704,6892.434999994293,13010.737185929649
